,city,page_link,sleeps,area_sqm,bedrooms,bathroom,price,curency
0,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/privas-latin--19080/,4,27,1,1,35,€
1,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/champs-elysees-palace-0907/,4,85,1,2,95,€
2,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-chatelet-i-0906/,5,38,studio,1,38,€
3,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/mini-bourdonnais-3126/,2,22,studio,1,52,€
4,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/romantic-studio-marais-14679/,2,30,studio,1,90,€
5,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/berthier-terrace-6783/,4,65,2,1,24,€
6,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-chatelet-iii-0335/,6,50,1,1,37,€
7,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/rue-de-rennes-2610/,2,20,studio,1,52,€
8,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-chatelet-v-0377/,6,44,1,1,37,€
9,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-chatelet-vi-0369/,4,38,1,1,45,€
10,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-chatelet-iv-0375/,6,46,1,1,37,€
11,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/veron-3275/,5,42,1,1,29,€
12,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/cherche-midi-montonnerre-5248/,2,22,studio,1,46,€
13,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/degas-12801/,4,38,1,1,30,€
14,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-chatelet-ii-13830/,6,50,1,1,43,€
15,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-poeme-du-marais-18936/,4,42,1,1,46,€
16,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/cardinal-lemoine-14172/,4,72,2,1,35,€
17,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/veron-montmartre-4470/,6,70,2,1,27,€
18,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/savoie-stmichel-0455/,6,62,1,1,38,€
19,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/eiffel-qi-garden-0694/,4,80,2,2,65,€
20,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/marais-temple-3881/,3,34,1,1,46,€
21,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/des-arts-opera-0374/,2,34,studio,1,50,€
22,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/ile-saint-louis-18034/,4,36,1,1,42,€
23,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/montorgueil-18046/,4,50,1,1,53,€
24,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/cherche-midi-montonnerre-5248/,2,22,studio,1,46,€
25,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/degas-12801/,4,38,1,1,30,€
26,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-chatelet-ii-13830/,6,50,1,1,43,€
27,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-poeme-du-marais-18936/,4,42,1,1,46,€
28,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/cardinal-lemoine-14172/,4,72,2,1,35,€
29,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/veron-montmartre-4470/,6,70,2,1,27,€
30,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/savoie-stmichel-0455/,6,62,1,1,38,€
31,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/eiffel-qi-garden-0694/,4,80,2,2,65,€
32,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/marais-temple-3881/,3,34,1,1,46,€
33,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/des-arts-opera-0374/,2,34,studio,1,50,€
34,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/ile-saint-louis-18034/,4,36,1,1,42,€
35,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/montorgueil-18046/,4,50,1,1,53,€
36,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/eiffel--23110/,4,75,1,2,69,€
37,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/marais-au-soleil-0892/,3,40,1,1,78,€
38,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/charonne-21--18295/,6,60,2,1,61,€
39,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/grand-st-martin-4104/,4,90,2,1,92,€
40,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/marais-transparent-7888/,2,34,1,1,68,€
41,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-saint-germain-19455/,3,35,studio,1,52,€
42,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/penthouse-beaunier-0690/,10,145,5,3,88,€
43,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/bastille-atypical-16630/,4,56,1,1,63,€
44,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/quintinie-champagne-2853/,2,15,studio,1,65,€
45,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/la-royale-du-marche-18930/,4,49,1,1,58,€
46,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/beaunier-plein-air-9475/,5,64,2,1,63,€
47,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/stravinsky-2598/,3,32,1,1,39,€
48,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/quintinie-blue-note-2852/,2,17,studio,1,75,€
49,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/beaubourg-rambuteau-2539/,3,50,1,1,41,€
50,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/thiere-studio-19620/,2,33,studio,1,61,€
51,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/lauriston-studio-18045/,2,40,studio,1,75,€
52,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/la-bruyere-saint-georges-16346/,6,55,2,1,36,€
53,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/grand-louvre-7419/,8,91,3,2,60,€
54,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/gavidia-1730/,4,45,1,1,22,€
55,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/alma-eiffel-tower-15676/,4,60,1,1,86,€
56,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/trocadero-kleber-16852/,5,110,2,2,77,€
57,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/berri-18048/,4,40,1,1,45,€
58,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/mouffetard-18144/,4,32,1,1,36,€
59,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-classic-odeon-19193/,3,19,studio,1,39,€
60,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/little-boulanger-studio--19454/,2,16,studio,1,48,€
61,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-bievre-st-germain-23355/,2,18,studio,1,74,€
62,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saintonge-marais-24785/,4,33,1,1,39,€
63,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/quintinie-moka-2851/,2,20,studio,1,85,€
64,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/boulevard-raspail-15677/,6,180,3,2,90,€
65,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/champs-elysees-15678/,4,135,2,2,118,€
66,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/eiffel-tower-alma-15681/,7,180,3,2,97,€
67,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/eiffel-tower-suffren-15689/,4,75,2,1,120,€
68,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-st-honore-15698/,4,100,2,2,98,€
69,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/palais-des-congres-15705/,5,145,2,2,81,€
70,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/rue-saint-honore-15715/,2,40,studio,1,114,€
71,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/tuileries-garden-palace-15719/,6,127,3,2,139,€
72,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/carreau-du-temple-marais-16157/,4,73,1,1,48,€
73,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/mini-loft-parisien-roquette-16159/,3,30,studio,1,39,€
74,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/loft-architecte-parisien-baron-16347/,4,40,1,1,24,€
75,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-eiffel-bir-hakeim-16349/,3,35,1,1,55,€
76,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-montorgueil-pompidou-16350/,2,22,studio,1,80,€
77,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/bastille-marais-16847/,2,55,1,1,102,€
78,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/la-defense-neuilly-16848/,3,60,1,1,78,€
79,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/lecrin-17736/,4,50,1,2,46,€
80,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/chaillot-18033/,2,25,studio,1,69,€
81,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/modern-montorgueil-studio-18035/,2,23,studio,1,66,€
82,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/poncelet-18038/,3,32,studio,1,42,€
83,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/monceau-18042/,5,55,2,1,41,€
84,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-seine-odeon-18096/,2,25,1,1,70,€
85,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saint-honore-studio-18140/,4,32,studio,1,38,€
86,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/loft-marais-atelier-18244/,4,100,2,2,61,€
87,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/duplex-marais-greneta-18245/,6,180,5,3,53,€
88,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/loft-marais-sebastopol-18322/,8,100,3,2,40,€
89,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/maison-duplex-luxembourg-18536/,6,75,2,1,45,€
90,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/trocadero-terrace-18590/,4,75,2,1,86,€
91,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/montmartre-del-sarte-cosy-18651/,2,25,studio,1,51,€
92,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-secret-du-bastille-18696/,4,30,1,1,40,€
93,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-en-isle-18699/,4,27,studio,1,37,€
94,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-merlot-du-marais-18702/,4,30,1,1,36,€
95,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/encore-on-the-square-18712/,2,16,studio,1,70,€
96,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-diamant-en-isle-18713/,4,29,studio,1,48,€
97,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-gourmet-du-marais-18714/,4,50,1,1,63,€
98,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-charme-du-marais-18922/,4,45,1,1,55,€
99,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-jardin-du-marais-18928/,4,35,1,1,42,€
100,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-triomphe-elysees-18929/,4,50,1,1,45,€
101,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-marche-elysees-18934/,4,50,1,1,44,€
102,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-voyage-en-isle-18935/,4,29,1,1,50,€
103,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-balcon-notre-dame-18937/,4,65,2,1,79,€
104,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/la-terrasse-du-sorbonne-18938/,5,60,2,1,48,€
105,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/marais-1--18954/,4,43,1,1,7,€
106,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/marais-2-18955/,6,85,2,1,4,€
107,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/marais-3-18956/,4,39,1,1,7,€
108,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/color-monge-19453/,5,62,2,1,52,€
109,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/claridge-19458/,4,55,1,1,57,€
110,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/marceau-duplex-19460/,5,47,1,1,38,€
111,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/balzac-19465/,4,30,studio,1,30,€
112,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/blanche-19665/,6,94,1,2,43,€
113,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-st-germain-montparnasse-vavin-19720/,2,32,studio,1,77,€
114,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-lautrec-20019/,2,15,studio,1,53,€
115,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-toulouse-20023/,2,15,studio,1,53,€
116,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/alesia-terrasse-20738/,3,80,2,2,64,€
117,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/terrasse-ourcq-20739/,6,90,2,2,64,€
118,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/bastille-sedaine-atelier-20740/,2,24,1,1,63,€
119,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/charme-vaugirard-20741/,4,113,3,1,56,€
120,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/design-marais-temple-20742/,3,50,studio,1,103,€
121,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-bon-marche-cherche-midi-20743/,4,115,2,2,95,€
122,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-marais-charlot-20745/,2,28,studio,1,77,€
123,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/montmartre-20750/,4,45,1,1,44,€
124,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/eiffel-tower-champfleury-20752/,6,135,3,2,72,€
125,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/montmartre-classic-family-20793/,6,123,3,1,39,€
126,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-royal-ii-21758/,8,92,2,2,4,€
127,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saint-mande-21849/,4,48,1,1,29,€
128,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/eiffel-village-studio-102-21859/,2,18,studio,1,11,€
129,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/eiffel-village-studio-201-21861/,2,18,studio,1,13,€
130,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/eiffel-village-202-21862/,2,18,studio,1,13,€
131,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/george-v-21936/,4,75,1,1,78,€
132,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saint-honore-etoile-21938/,2,80,1,1,192,€
133,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/fashion-reaumur-22522/,2,48,1,1,125,€
134,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/champs-elysees-argentine-22523/,4,68,1,1,54,€
135,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/classic-jardin-des-plantes-22525/,6,89,2,1,37,€
136,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/family-lenoir-22526/,6,75,3,1,40,€
137,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/family-voltaire-22527/,6,100,3,2,47,€
138,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/luxe-marais-bretagne-22528/,4,70,1,1,54,€
139,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/purple-rain-22579/,4,40,1,1,59,€
140,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/peaceful-opera-22580/,5,50,2,1,60,€
141,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/gauguin--23054/,4,35,1,1,37,€
142,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/artiste-du-montmartre-23113/,2,15,1,1,52,€
143,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-passage-du-marais--23114/,4,50,1,1,57,€
144,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saint-honore-etoile-21938/,2,80,1,1,192,€
145,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/fashion-reaumur-22522/,2,48,1,1,125,€
146,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/champs-elysees-argentine-22523/,4,68,1,1,54,€
147,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/classic-jardin-des-plantes-22525/,6,89,2,1,37,€
148,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/family-lenoir-22526/,6,75,3,1,40,€
149,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/family-voltaire-22527/,6,100,3,2,47,€
150,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/luxe-marais-bretagne-22528/,4,70,1,1,54,€
151,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/purple-rain-22579/,4,40,1,1,59,€
152,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/peaceful-opera-22580/,5,50,2,1,60,€
153,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/gauguin--23054/,4,35,1,1,37,€
154,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/artiste-du-montmartre-23113/,2,15,1,1,52,€
155,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/le-passage-du-marais--23114/,4,50,1,1,57,€
156,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/loft-saint-germain-23116/,3,35,1,1,60,€
157,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-la-fontaine-23118/,2,15,studio,1,65,€
158,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/hauteville-grands-boulevards-23357/,6,120,2,1,51,€
159,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-saint-honore-23359/,4,48,1,1,53,€
160,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/artois-champs-elysees-23360/,4,27,studio,1,30,€
161,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/foch-23362/,4,25,studio,1,33,€
162,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saint-philippe-du-roule-23364/,6,61,2,1,50,€
163,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/musee-dorsay-23370/,2,28,studio,1,72,€
164,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/marie-batignolles-23682/,4,34,1,1,44,€
165,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/notre-dame-saint-michel--23691/,2,29,1,1,72,€
166,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/mouffetard-latin--24452/,2,27,1,1,42,€
167,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/luxe-elysees-24453/,4,85,1,2,59,€
168,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/loft-saint-germain-23116/,3,35,1,1,60,€
169,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/studio-la-fontaine-23118/,2,15,studio,1,65,€
170,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/hauteville-grands-boulevards-23357/,6,120,2,1,51,€
171,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/louvre-saint-honore-23359/,4,48,1,1,53,€
172,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/artois-champs-elysees-23360/,4,27,studio,1,30,€
173,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/foch-23362/,4,25,studio,1,33,€
174,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saint-philippe-du-roule-23364/,6,61,2,1,50,€
175,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/musee-dorsay-23370/,2,28,studio,1,72,€
176,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/marie-batignolles-23682/,4,34,1,1,44,€
177,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/notre-dame-saint-michel--23691/,2,29,1,1,72,€
178,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/mouffetard-latin--24452/,2,27,1,1,42,€
179,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/luxe-elysees-24453/,4,85,1,2,59,€
180,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/seine--24907/,4,30,1,1,54,€
181,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/choron-24908/,4,30,1,1,38,€
182,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/castex-24909/,4,42,1,1,42,€
183,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/square-lagarde-24914/,4,60,2,1,55,€
184,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saint-sauveur-24918/,3,27,1,1,39,€
185,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/tiquetonne-24921/,4,95,2,2,100,€
186,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/chapon-24922/,4,36,studio,1,38,€
187,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/general-bertrand-24923/,2,28,studio,1,77,€
188,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/valence-6-24924/,2,35,1,1,75,€
189,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/balade-champetre-24930/,3,32,1,1,47,€
190,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/valence-4-24944/,4,48,1,1,43,€
191,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/salpetriere-24959/,5,45,2,1,33,€
192,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saint-honore-24980/,4,38,1,1,41,€
193,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/beaurepaire-24981/,4,53,2,2,26,€
194,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/varenne-24983/,3,55,1,1,72,€
195,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/capucines-24984/,4,55,1,1,50,€
196,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/general-larminat-24986/,3,39,1,1,59,€
197,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/vieille-du-temple-24988/,4,29,1,1,34,€
198,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/alasseur-24989/,4,37,1,1,25,€
199,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/greneta-24990/,5,90,2,2,45,€
200,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/campo-formio-24994/,4,40,1,1,43,€
201,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/claude-vellefaux-25015/,4,40,1,1,36,€
202,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/danjou-25016/,4,45,1,1,27,€
203,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/jemmapes-25017/,5,74,2,1,39,€
204,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saints-peres-25018/,2,30,1,1,92,€
205,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saint-sebastien-25019/,4,40,1,1,45,€
206,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/charonne-25020/,2,32,1,1,74,€
207,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/avenue-de-lopera-25021/,4,45,2,2,58,€
208,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/saint-dominique-25023/,4,65,2,1,70,€
209,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/heredia-25034/,6,90,2,2,49,€
210,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/jean-goujon-25035/,4,52,1,1,55,€
211,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/archives-25041/,4,30,1,1,51,€
212,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/rambuteau-25042/,6,75,2,2,50,€
213,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/bonaparte-25050/,4,85,2,2,105,€
214,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/braque-25055/,3,30,studio,1,65,€
215,https://www.waytostay.com/paris-apartments/,https://www.waytostay.com/paris-apartments/rue-du-bac-25068/,2,35,1,1,93,€
216,https://www.waytostay.com/berlin-apartments/,https://www.waytostay.com/berlin-apartments/bandel-minerva-i-3015/,10,130,4,2,29,€
217,https://www.waytostay.com/berlin-apartments/,https://www.waytostay.com/berlin-apartments/urban-duplex-0809/,4,60,1,1,44,€
